Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
52.186.154.127-5.211.210.60-0-0-0,52.186.154.127,0,5.211.210.60,0,0,07/11/2024 10:27:34 PM,1122096,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.7823786913062698,1122096.0,0.0,1122096.0,1122096.0,1122096.0,1122096.0,0.0,1122096.0,1122096.0,0,0,0,0,0,0,0,0,0,0,0,1.7823786913062698,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
52.186.154.127-5.211.149.172-0-0-0,52.186.154.127,0,5.211.149.172,0,0,07/11/2024 10:27:49 PM,12292666,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.24404795509777943,6146333.0,243732.63640719108,6318678.0,5973988.0,1.2292666E7,6146333.0,243732.63640719108,6318678.0,5973988.0,0,0,0,0,0,0,0,0,0,0,0,0.24404795509777943,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6146333.0,243732.63640719108,6318678.0,5973988.0,NeedManualLabel
52.186.154.127-5.211.52.58-0-0-0,52.186.154.127,0,5.211.52.58,0,0,07/11/2024 10:27:42 PM,16859761,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11862564362567181,1.6859761E7,0.0,1.6859761E7,1.6859761E7,1.6859761E7,1.6859761E7,0.0,1.6859761E7,1.6859761E7,0,0,0,0,0,0,0,0,0,0,0,0.11862564362567181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.6859761E7,0.0,1.6859761E7,1.6859761E7,NeedManualLabel
52.186.154.127-5.211.247.103-0-0-0,52.186.154.127,0,5.211.247.103,0,0,07/11/2024 10:27:44 PM,20650767,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.09684870300459059,2.0650767E7,0.0,2.0650767E7,2.0650767E7,2.0650767E7,2.0650767E7,0.0,2.0650767E7,2.0650767E7,0,0,0,0,0,0,0,0,0,0,0,0.09684870300459059,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.0650767E7,0.0,2.0650767E7,2.0650767E7,NeedManualLabel
52.186.154.127-5.211.131.190-0-0-0,52.186.154.127,0,5.211.131.190,0,0,07/11/2024 10:27:26 PM,27688479,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07223220892704146,2.7688479E7,0.0,2.7688479E7,2.7688479E7,2.7688479E7,2.7688479E7,0.0,2.7688479E7,2.7688479E7,0,0,0,0,0,0,0,0,0,0,0,0.07223220892704146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.7688479E7,0.0,2.7688479E7,2.7688479E7,NeedManualLabel
52.186.154.127-5.211.220.121-0-0-0,52.186.154.127,0,5.211.220.121,0,0,07/11/2024 10:27:40 PM,4519800,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.44249745563963006,4519800.0,0.0,4519800.0,4519800.0,4519800.0,4519800.0,0.0,4519800.0,4519800.0,0,0,0,0,0,0,0,0,0,0,0,0.44249745563963006,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
52.186.154.127-5.211.129.67-0-0-0,52.186.154.127,0,5.211.129.67,0,0,07/11/2024 10:27:28 PM,20071266,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0996449352023933,2.0071266E7,0.0,2.0071266E7,2.0071266E7,2.0071266E7,2.0071266E7,0.0,2.0071266E7,2.0071266E7,0,0,0,0,0,0,0,0,0,0,0,0.0996449352023933,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.0071266E7,0.0,2.0071266E7,2.0071266E7,NeedManualLabel
52.186.154.127-5.211.231.115-0-0-0,52.186.154.127,0,5.211.231.115,0,0,07/11/2024 10:27:48 PM,11190516,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.17872276845857687,1.1190516E7,0.0,1.1190516E7,1.1190516E7,1.1190516E7,1.1190516E7,0.0,1.1190516E7,1.1190516E7,0,0,0,0,0,0,0,0,0,0,0,0.17872276845857687,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.1190516E7,0.0,1.1190516E7,1.1190516E7,NeedManualLabel
52.186.154.127-5.211.19.38-0-0-0,52.186.154.127,0,5.211.19.38,0,0,07/11/2024 10:27:37 PM,11423098,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.1750838520338353,1.1423098E7,0.0,1.1423098E7,1.1423098E7,1.1423098E7,1.1423098E7,0.0,1.1423098E7,1.1423098E7,0,0,0,0,0,0,0,0,0,0,0,0.1750838520338353,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.1423098E7,0.0,1.1423098E7,1.1423098E7,NeedManualLabel
52.186.154.127-5.211.231.52-0-0-0,52.186.154.127,0,5.211.231.52,0,0,07/11/2024 10:27:48 PM,4666813,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.42855799021730673,4666813.0,0.0,4666813.0,4666813.0,4666813.0,4666813.0,0.0,4666813.0,4666813.0,0,0,0,0,0,0,0,0,0,0,0,0.42855799021730673,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
250.136.105.82-119.65.4.77-0-0-0,250.136.105.82,0,119.65.4.77,0,0,07/11/2024 10:27:44 PM,16924982,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11816851562973597,1.6924982E7,0.0,1.6924982E7,1.6924982E7,1.6924982E7,1.6924982E7,0.0,1.6924982E7,1.6924982E7,0,0,0,0,0,0,0,0,0,0,0,0.11816851562973597,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.6924982E7,0.0,1.6924982E7,1.6924982E7,NeedManualLabel
250.136.105.82-119.65.4.6-0-0-0,250.136.105.82,0,119.65.4.6,0,0,07/11/2024 10:27:27 PM,28264293,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.21228197712215904,5652858.6,6008418.009462749,1.5709113E7,80555.0,2.8264293E7,5652858.6,6008418.009462749,1.5709113E7,80555.0,0,0,0,0,0,0,0,0,0,0,0,0.21228197712215904,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1748634.5,2359020.652016531,3416714.0,80555.0,1.08854275E7,6821721.4547224445,1.5709113E7,6061742.0,NeedManualLabel
52.186.154.127-5.211.26.17-0-0-0,52.186.154.127,0,5.211.26.17,0,0,07/11/2024 10:27:41 PM,11762582,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.17003069564148415,1.1762582E7,0.0,1.1762582E7,1.1762582E7,1.1762582E7,1.1762582E7,0.0,1.1762582E7,1.1762582E7,0,0,0,0,0,0,0,0,0,0,0,0.17003069564148415,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.1762582E7,0.0,1.1762582E7,1.1762582E7,NeedManualLabel
52.186.154.127-5.211.243.158-0-0-0,52.186.154.127,0,5.211.243.158,0,0,07/11/2024 10:27:44 PM,8753361,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.22848366473175274,8753361.0,0.0,8753361.0,8753361.0,8753361.0,8753361.0,0.0,8753361.0,8753361.0,0,0,0,0,0,0,0,0,0,0,0,0.22848366473175274,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8753361.0,0.0,8753361.0,8753361.0,NeedManualLabel
52.186.154.127-5.211.4.45-0-0-0,52.186.154.127,0,5.211.4.45,0,0,07/11/2024 10:27:32 PM,8113934,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.24648955734665823,8113934.0,0.0,8113934.0,8113934.0,8113934.0,8113934.0,0.0,8113934.0,8113934.0,0,0,0,0,0,0,0,0,0,0,0,0.24648955734665823,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8113934.0,0.0,8113934.0,8113934.0,NeedManualLabel
52.186.154.127-5.211.153.174-0-0-0,52.186.154.127,0,5.211.153.174,0,0,07/11/2024 10:27:40 PM,22040904,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.09074037979567444,2.2040904E7,0.0,2.2040904E7,2.2040904E7,2.2040904E7,2.2040904E7,0.0,2.2040904E7,2.2040904E7,0,0,0,0,0,0,0,0,0,0,0,0.09074037979567444,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.2040904E7,0.0,2.2040904E7,2.2040904E7,NeedManualLabel
52.186.154.127-5.211.49.152-0-0-0,52.186.154.127,0,5.211.49.152,0,0,07/11/2024 10:27:28 PM,1466982,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.3633432448387233,1466982.0,0.0,1466982.0,1466982.0,1466982.0,1466982.0,0.0,1466982.0,1466982.0,0,0,0,0,0,0,0,0,0,0,0,1.3633432448387233,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
52.186.154.127-5.211.23.51-0-0-0,52.186.154.127,0,5.211.23.51,0,0,07/11/2024 10:27:59 PM,3392614,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.8842738961756333,1696307.0,1835386.160237676,2994121.0,398493.0,3392614.0,1696307.0,1835386.160237676,2994121.0,398493.0,0,0,0,0,0,0,0,0,0,0,0,0.8842738961756333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
52.186.154.127-5.211.219.249-0-0-0,52.186.154.127,0,5.211.219.249,0,0,07/11/2024 10:28:01 PM,1315956,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5198076531434184,1315956.0,0.0,1315956.0,1315956.0,1315956.0,1315956.0,0.0,1315956.0,1315956.0,0,0,0,0,0,0,0,0,0,0,0,1.5198076531434184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
52.186.154.127-5.211.241.216-0-0-0,52.186.154.127,0,5.211.241.216,0,0,07/11/2024 10:27:32 PM,11404305,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.1753723703461105,1.1404305E7,0.0,1.1404305E7,1.1404305E7,1.1404305E7,1.1404305E7,0.0,1.1404305E7,1.1404305E7,0,0,0,0,0,0,0,0,0,0,0,0.1753723703461105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.1404305E7,0.0,1.1404305E7,1.1404305E7,NeedManualLabel
52.186.154.127-5.211.223.215-0-0-0,52.186.154.127,0,5.211.223.215,0,0,07/11/2024 10:27:37 PM,20308186,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.09848245431669772,2.0308186E7,0.0,2.0308186E7,2.0308186E7,2.0308186E7,2.0308186E7,0.0,2.0308186E7,2.0308186E7,0,0,0,0,0,0,0,0,0,0,0,0.09848245431669772,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.0308186E7,0.0,2.0308186E7,2.0308186E7,NeedManualLabel
52.186.154.127-5.211.186.74-0-0-0,52.186.154.127,0,5.211.186.74,0,0,07/11/2024 10:27:26 PM,15996881,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.18753655790775714,7998440.5,1302692.2163782588,8919583.0,7077298.0,1.5996881E7,7998440.5,1302692.2163782588,8919583.0,7077298.0,0,0,0,0,0,0,0,0,0,0,0,0.18753655790775714,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7998440.5,1302692.2163782588,8919583.0,7077298.0,NeedManualLabel
52.186.154.127-5.211.7.230-0-0-0,52.186.154.127,0,5.211.7.230,0,0,07/11/2024 10:27:54 PM,5606378,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3567365596825615,5606378.0,0.0,5606378.0,5606378.0,5606378.0,5606378.0,0.0,5606378.0,5606378.0,0,0,0,0,0,0,0,0,0,0,0,0.3567365596825615,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5606378.0,0.0,5606378.0,5606378.0,NeedManualLabel
52.186.154.127-5.211.7.179-0-0-0,52.186.154.127,0,5.211.7.179,0,0,07/11/2024 10:27:24 PM,26869815,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07443296502041417,2.6869815E7,0.0,2.6869815E7,2.6869815E7,2.6869815E7,2.6869815E7,0.0,2.6869815E7,2.6869815E7,0,0,0,0,0,0,0,0,0,0,0,0.07443296502041417,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.6869815E7,0.0,2.6869815E7,2.6869815E7,NeedManualLabel
52.186.154.127-5.211.109.113-0-0-0,52.186.154.127,0,5.211.109.113,0,0,07/11/2024 10:27:27 PM,20989141,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.09528736788227779,2.0989141E7,0.0,2.0989141E7,2.0989141E7,2.0989141E7,2.0989141E7,0.0,2.0989141E7,2.0989141E7,0,0,0,0,0,0,0,0,0,0,0,0.09528736788227779,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.0989141E7,0.0,2.0989141E7,2.0989141E7,NeedManualLabel
52.186.154.127-5.211.251.25-0-0-0,52.186.154.127,0,5.211.251.25,0,0,07/11/2024 10:27:33 PM,20476103,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.09767483588063608,2.0476103E7,0.0,2.0476103E7,2.0476103E7,2.0476103E7,2.0476103E7,0.0,2.0476103E7,2.0476103E7,0,0,0,0,0,0,0,0,0,0,0,0.09767483588063608,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.0476103E7,0.0,2.0476103E7,2.0476103E7,NeedManualLabel
52.186.154.127-5.211.65.197-0-0-0,52.186.154.127,0,5.211.65.197,0,0,07/11/2024 10:27:29 PM,7324117,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.273070460234319,7324117.0,0.0,7324117.0,7324117.0,7324117.0,7324117.0,0.0,7324117.0,7324117.0,0,0,0,0,0,0,0,0,0,0,0,0.273070460234319,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7324117.0,0.0,7324117.0,7324117.0,NeedManualLabel
52.186.154.127-5.211.24.16-0-0-0,52.186.154.127,0,5.211.24.16,0,0,07/11/2024 10:27:48 PM,7200865,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.27774440987298055,7200865.0,0.0,7200865.0,7200865.0,7200865.0,7200865.0,0.0,7200865.0,7200865.0,0,0,0,0,0,0,0,0,0,0,0,0.27774440987298055,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7200865.0,0.0,7200865.0,7200865.0,NeedManualLabel
52.186.154.127-5.211.61.88-0-0-0,52.186.154.127,0,5.211.61.88,0,0,07/11/2024 10:27:28 PM,3438817,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5815953567753097,3438817.0,0.0,3438817.0,3438817.0,3438817.0,3438817.0,0.0,3438817.0,3438817.0,0,0,0,0,0,0,0,0,0,0,0,0.5815953567753097,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
52.186.154.127-5.211.48.61-0-0-0,52.186.154.127,0,5.211.48.61,0,0,07/11/2024 10:27:41 PM,11560459,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.17300351136576844,1.1560459E7,0.0,1.1560459E7,1.1560459E7,1.1560459E7,1.1560459E7,0.0,1.1560459E7,1.1560459E7,0,0,0,0,0,0,0,0,0,0,0,0.17300351136576844,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.1560459E7,0.0,1.1560459E7,1.1560459E7,NeedManualLabel
52.186.154.127-5.211.226.135-0-0-0,52.186.154.127,0,5.211.226.135,0,0,07/11/2024 10:27:29 PM,19282279,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.10372217931293289,1.9282279E7,0.0,1.9282279E7,1.9282279E7,1.9282279E7,1.9282279E7,0.0,1.9282279E7,1.9282279E7,0,0,0,0,0,0,0,0,0,0,0,0.10372217931293289,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.9282279E7,0.0,1.9282279E7,1.9282279E7,NeedManualLabel
52.186.154.127-5.211.195.233-0-0-0,52.186.154.127,0,5.211.195.233,0,0,07/11/2024 10:27:26 PM,8404799,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.23795928968676108,8404799.0,0.0,8404799.0,8404799.0,8404799.0,8404799.0,0.0,8404799.0,8404799.0,0,0,0,0,0,0,0,0,0,0,0,0.23795928968676108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8404799.0,0.0,8404799.0,8404799.0,NeedManualLabel
52.186.154.127-5.211.107.244-0-0-0,52.186.154.127,0,5.211.107.244,0,0,07/11/2024 10:27:48 PM,10654760,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.187709530763715,1.065476E7,0.0,1.065476E7,1.065476E7,1.065476E7,1.065476E7,0.0,1.065476E7,1.065476E7,0,0,0,0,0,0,0,0,0,0,0,0.187709530763715,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.065476E7,0.0,1.065476E7,1.065476E7,NeedManualLabel
52.186.154.127-5.211.121.62-0-0-0,52.186.154.127,0,5.211.121.62,0,0,07/11/2024 10:27:44 PM,14833426,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13483061836153024,1.4833426E7,0.0,1.4833426E7,1.4833426E7,1.4833426E7,1.4833426E7,0.0,1.4833426E7,1.4833426E7,0,0,0,0,0,0,0,0,0,0,0,0.13483061836153024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.4833426E7,0.0,1.4833426E7,1.4833426E7,NeedManualLabel
52.186.154.127-5.211.128.148-0-0-0,52.186.154.127,0,5.211.128.148,0,0,07/11/2024 10:27:40 PM,18691513,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.10700043383325897,1.8691513E7,0.0,1.8691513E7,1.8691513E7,1.8691513E7,1.8691513E7,0.0,1.8691513E7,1.8691513E7,0,0,0,0,0,0,0,0,0,0,0,0.10700043383325897,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.8691513E7,0.0,1.8691513E7,1.8691513E7,NeedManualLabel
52.186.154.127-5.211.252.46-0-0-0,52.186.154.127,0,5.211.252.46,0,0,07/11/2024 10:27:48 PM,13704076,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14594198105731462,1.3704076E7,0.0,1.3704076E7,1.3704076E7,1.3704076E7,1.3704076E7,0.0,1.3704076E7,1.3704076E7,0,0,0,0,0,0,0,0,0,0,0,0.14594198105731462,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.3704076E7,0.0,1.3704076E7,1.3704076E7,NeedManualLabel
250.136.105.82-119.65.0.3-0-0-0,250.136.105.82,0,119.65.0.3,0,0,07/11/2024 10:27:25 PM,40941277,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.4640793202420139,2274515.388888889,2469084.8951199604,9906988.0,33615.0,4.0941277E7,2274515.388888889,2469084.8951199604,9906988.0,33615.0,0,0,0,0,0,0,0,0,0,0,0,0.4640793202420139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.09474885E7,2085388.7124736481,1.2422081E7,9472896.0,7801917.0,2977019.9579582936,9906988.0,5696846.0,NeedManualLabel
52.186.154.127-5.211.41.149-0-0-0,52.186.154.127,0,5.211.41.149,0,0,07/11/2024 10:27:53 PM,5930376,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3372467445571748,5930376.0,0.0,5930376.0,5930376.0,5930376.0,5930376.0,0.0,5930376.0,5930376.0,0,0,0,0,0,0,0,0,0,0,0,0.3372467445571748,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5930376.0,0.0,5930376.0,5930376.0,NeedManualLabel
52.186.154.127-5.211.17.95-0-0-0,52.186.154.127,0,5.211.17.95,0,0,07/11/2024 10:27:25 PM,21893158,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.09135274134503574,2.1893158E7,0.0,2.1893158E7,2.1893158E7,2.1893158E7,2.1893158E7,0.0,2.1893158E7,2.1893158E7,0,0,0,0,0,0,0,0,0,0,0,0.09135274134503574,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.1893158E7,0.0,2.1893158E7,2.1893158E7,NeedManualLabel
52.186.154.127-5.211.179.9-0-0-0,52.186.154.127,0,5.211.179.9,0,0,07/11/2024 10:27:27 PM,32339634,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.06184361888573013,3.2339634E7,0.0,3.2339634E7,3.2339634E7,3.2339634E7,3.2339634E7,0.0,3.2339634E7,3.2339634E7,0,0,0,0,0,0,0,0,0,0,0,0.06184361888573013,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.2339634E7,0.0,3.2339634E7,3.2339634E7,NeedManualLabel
